review_id,viewer_id,movie_id,rating,review_text,review_date,helpful_votes,sentiment
3577,966,34,9.1,Emotional and thought-provoking.,2024-02-22,111,positive
3578,358,10,8.1,Incredible performances all around.,2024-12-05,163,positive
3579,646,20,6.1,Worth a watch on a lazy evening.,2025-02-05,68,neutral
3580,888,34,7.2,Absolutely loved it!,2024-10-27,23,positive
3581,518,19,5.3,Worth a watch on a lazy evening.,2023-11-08,31,neutral
3582,759,1,9.4,Absolutely loved it!,2024-01-10,136,positive
3583,246,21,10.0,Emotional and thought-provoking.,2024-05-02,197,positive
3584,567,34,8.6,Best film this year.,2023-05-18,96,positive
3585,878,12,5.9,Decent but forgettable.,2024-03-28,101,neutral
3586,995,2,9.1,Absolutely loved it!,2024-02-12,37,positive
3587,375,1,5.2,Worth a watch on a lazy evening.,2025-01-17,167,neutral
3588,631,11,4.9,Disappointing compared to the trailer.,2024-09-25,181,negative
3589,552,46,3.4,Not worth the subscription fee.,2024-03-23,179,negative
3590,62,25,6.2,Decent but forgettable.,2023-09-08,35,neutral
3591,754,13,6.4,Decent but forgettable.,2024-02-14,178,neutral
3592,349,44,9.9,Absolutely loved it!,2023-03-25,192,positive
3593,577,47,7.4,Absolutely loved it!,2025-02-27,43,positive
3594,24,47,8.4,Incredible performances all around.,2023-04-27,100,positive
3595,248,5,6.3,"It was okay, nothing special.",2024-09-25,152,neutral
3596,872,15,3.3,Overhyped and underdelivered.,2024-04-06,62,negative
3597,230,18,1.1,Overhyped and underdelivered.,2023-12-10,137,negative
3598,405,16,8.3,Incredible performances all around.,2023-09-13,200,positive
3599,143,25,6.7,Decent but forgettable.,2023-09-21,38,neutral
3600,596,47,9.6,Stunning visuals and gripping story.,2024-01-21,57,positive
3601,606,2,2.8,Weak plot and flat characters.,2024-11-08,98,negative
3602,434,14,9.8,Couldn't stop watching.,2023-03-28,44,positive
3603,152,34,1.1,Weak plot and flat characters.,2025-04-23,56,negative
3604,658,31,9.3,A masterpiece of modern cinema.,2024-11-25,186,positive
3605,888,27,9.4,A masterpiece of modern cinema.,2024-12-02,50,positive
3606,74,19,9.0,Emotional and thought-provoking.,2023-09-12,99,positive
3607,116,11,7.7,Couldn't stop watching.,2023-04-04,140,positive
3608,606,17,8.9,Emotional and thought-provoking.,2024-10-31,149,positive
3609,953,29,7.2,A masterpiece of modern cinema.,2024-11-28,86,positive
3610,162,16,6.4,Worth a watch on a lazy evening.,2023-06-04,89,neutral
3611,22,25,7.2,Incredible performances all around.,2023-05-17,174,positive
3612,778,15,9.8,Emotional and thought-provoking.,2023-01-17,148,positive
3613,17,16,7.9,Stunning visuals and gripping story.,2023-11-16,74,positive
3614,937,15,6.4,"Some good moments, some slow parts.",2024-11-23,58,neutral
3615,227,37,3.2,Weak plot and flat characters.,2024-12-09,34,negative
3616,833,43,7.1,Couldn't stop watching.,2023-01-14,30,positive
3617,179,34,7.9,A masterpiece of modern cinema.,2024-06-30,156,positive
3618,228,41,8.0,A masterpiece of modern cinema.,2025-04-07,15,positive
3619,253,44,7.2,Stunning visuals and gripping story.,2025-03-11,147,positive
3620,607,5,4.5,Not worth the subscription fee.,2024-02-23,143,negative
3621,756,3,9.4,Stunning visuals and gripping story.,2023-12-22,101,positive
3622,67,10,9.7,A masterpiece of modern cinema.,2023-11-15,120,positive
3623,143,27,5.4,"It was okay, nothing special.",2024-03-20,138,neutral
3624,560,46,5.3,"Some good moments, some slow parts.",2024-10-17,50,neutral
3625,562,27,6.2,Worth a watch on a lazy evening.,2024-12-25,14,neutral
3626,456,14,5.6,Decent but forgettable.,2023-04-15,137,neutral
3627,924,2,6.0,Decent but forgettable.,2023-04-22,101,neutral
3628,944,39,6.8,Decent but forgettable.,2025-01-07,127,neutral
3629,591,38,5.5,"Some good moments, some slow parts.",2023-05-17,174,neutral
3630,651,2,8.2,Absolutely loved it!,2024-04-12,57,positive
3631,935,23,5.3,Worth a watch on a lazy evening.,2023-11-21,99,neutral
3632,362,12,6.9,"It was okay, nothing special.",2024-01-19,62,neutral
3633,666,3,5.8,"It was okay, nothing special.",2025-04-12,4,neutral
3634,914,18,6.9,"It was okay, nothing special.",2025-04-25,187,neutral
3635,341,7,7.1,Couldn't stop watching.,2025-01-05,159,positive
3636,350,1,9.4,Couldn't stop watching.,2025-02-02,120,positive
3637,174,26,8.3,Stunning visuals and gripping story.,2023-04-15,106,positive
3638,925,30,7.4,Absolutely loved it!,2024-01-05,146,positive
3639,251,49,4.4,Not worth the subscription fee.,2023-09-27,20,negative
3640,379,32,5.5,Worth a watch on a lazy evening.,2023-09-24,47,neutral
3641,258,30,1.6,Not worth the subscription fee.,2024-07-07,150,negative
3642,99,40,3.8,Comedy that wasn't funny at all.,2024-05-18,193,negative
3643,317,28,1.4,Comedy that wasn't funny at all.,2023-10-31,108,negative
3644,698,24,9.7,Absolutely loved it!,2025-03-16,101,positive
3645,31,14,8.7,Couldn't stop watching.,2024-06-07,150,positive
3646,923,17,6.9,Worth a watch on a lazy evening.,2024-07-25,156,neutral
3647,311,7,6.8,Decent but forgettable.,2024-03-16,195,neutral
3648,232,45,5.3,Decent but forgettable.,2024-05-29,2,neutral
3649,696,44,9.6,Absolutely loved it!,2023-11-16,49,positive
3650,679,46,9.9,Best film this year.,2023-06-02,10,positive
3651,12,42,9.9,A masterpiece of modern cinema.,2024-12-08,132,positive
3652,639,2,9.0,Couldn't stop watching.,2024-12-12,140,positive
3653,47,35,5.3,"Some good moments, some slow parts.",2023-08-31,66,neutral
3654,387,32,6.2,Worth a watch on a lazy evening.,2024-11-07,129,neutral
3655,767,22,6.5,"It was okay, nothing special.",2024-01-28,17,neutral
3656,256,8,4.8,"Too predictable, fell asleep halfway.",2024-06-24,136,negative
3657,679,47,6.4,"It was okay, nothing special.",2024-03-20,165,neutral
3658,189,26,8.2,Couldn't stop watching.,2024-05-02,68,positive
3659,775,9,7.7,A masterpiece of modern cinema.,2023-08-22,135,positive
3660,947,19,7.9,Absolutely loved it!,2023-04-04,117,positive
3661,582,47,5.6,"Some good moments, some slow parts.",2025-02-01,117,neutral
3662,837,5,4.3,"Too predictable, fell asleep halfway.",2025-03-09,2,negative
3663,302,40,3.6,Not worth the subscription fee.,2024-10-27,162,negative
3664,73,24,2.5,Disappointing compared to the trailer.,2023-09-21,85,negative
3665,876,5,3.6,Comedy that wasn't funny at all.,2025-02-09,55,negative
3666,76,15,9.5,Couldn't stop watching.,2023-04-23,179,positive
3667,387,31,5.6,"It was okay, nothing special.",2024-01-04,100,neutral
3668,856,7,7.2,Stunning visuals and gripping story.,2023-05-11,110,positive
3669,64,30,3.0,Not worth the subscription fee.,2023-03-14,107,negative
3670,899,19,4.5,Disappointing compared to the trailer.,2024-10-18,108,negative
3671,295,3,1.2,Comedy that wasn't funny at all.,2025-02-21,190,negative
3672,995,46,7.9,Absolutely loved it!,2025-01-10,34,positive
3673,515,11,4.1,Weak plot and flat characters.,2024-09-28,66,negative
3674,813,11,3.5,Disappointing compared to the trailer.,2023-04-23,108,negative
3675,964,28,5.6,Worth a watch on a lazy evening.,2023-06-16,171,neutral
3676,277,34,6.6,"Some good moments, some slow parts.",2025-03-26,153,neutral
3677,330,32,8.7,Couldn't stop watching.,2023-04-22,192,positive
3678,988,15,8.5,Couldn't stop watching.,2024-08-15,197,positive
3679,204,15,9.4,Incredible performances all around.,2025-03-09,53,positive
3680,562,35,8.5,Stunning visuals and gripping story.,2024-08-28,64,positive
3681,393,48,8.0,Couldn't stop watching.,2025-03-09,156,positive
3682,684,49,8.8,A masterpiece of modern cinema.,2023-07-06,79,positive
3683,663,30,7.1,Incredible performances all around.,2023-12-04,120,positive
3684,679,37,9.5,Absolutely loved it!,2023-07-14,23,positive
3685,332,48,7.6,Stunning visuals and gripping story.,2024-11-02,108,positive
3686,979,10,9.1,A masterpiece of modern cinema.,2023-01-13,110,positive
3687,152,40,9.1,Best film this year.,2023-09-30,119,positive
3688,643,12,5.3,"Some good moments, some slow parts.",2023-11-27,170,neutral
3689,499,25,8.8,A masterpiece of modern cinema.,2024-05-26,80,positive
3690,69,7,6.1,Decent but forgettable.,2024-11-21,51,neutral
3691,735,15,9.7,Incredible performances all around.,2024-09-23,144,positive
3692,837,28,4.9,Not worth the subscription fee.,2023-10-06,126,negative
3693,117,24,4.0,Comedy that wasn't funny at all.,2024-12-04,117,negative
3694,508,43,6.2,"Some good moments, some slow parts.",2023-12-03,159,neutral
3695,373,45,5.2,"It was okay, nothing special.",2024-09-20,116,neutral
3696,465,20,8.5,Absolutely loved it!,2025-04-29,36,positive
3697,941,25,7.1,A masterpiece of modern cinema.,2023-09-10,92,positive
3698,139,39,7.5,Stunning visuals and gripping story.,2024-02-20,150,positive
3699,717,32,9.0,Best film this year.,2025-03-15,116,positive
3700,185,8,5.6,Decent but forgettable.,2023-05-13,168,neutral
3701,446,6,6.2,Worth a watch on a lazy evening.,2025-04-10,65,neutral
3702,587,37,9.1,Best film this year.,2023-12-20,164,positive
3703,167,11,9.9,A masterpiece of modern cinema.,2023-04-13,132,positive
3704,821,1,9.4,A masterpiece of modern cinema.,2024-05-18,13,positive
3705,57,46,4.7,Comedy that wasn't funny at all.,2024-06-25,124,negative
3706,986,16,5.0,Decent but forgettable.,2025-04-10,144,neutral
3707,428,42,9.4,Emotional and thought-provoking.,2024-02-23,165,positive
3708,253,15,4.4,Disappointing compared to the trailer.,2025-03-01,148,negative
3709,464,27,8.6,Incredible performances all around.,2024-03-29,21,positive
3710,949,43,9.4,Couldn't stop watching.,2023-06-30,193,positive
3711,848,27,7.1,Couldn't stop watching.,2024-02-20,192,positive
3712,560,30,2.5,Not worth the subscription fee.,2023-02-17,112,negative
3713,505,48,9.8,Couldn't stop watching.,2025-01-09,193,positive
3714,865,5,4.6,"Too predictable, fell asleep halfway.",2024-06-03,38,negative
3715,954,1,7.5,Couldn't stop watching.,2023-04-04,34,positive
3716,473,32,9.3,A masterpiece of modern cinema.,2024-04-19,75,positive
3717,696,11,6.1,"Some good moments, some slow parts.",2023-07-13,122,neutral
3718,558,44,7.5,Incredible performances all around.,2024-04-17,89,positive
3719,514,6,9.1,Best film this year.,2023-02-28,185,positive
3720,340,35,9.2,Couldn't stop watching.,2024-10-15,94,positive
3721,220,7,7.9,Absolutely loved it!,2024-01-18,156,positive
3722,919,41,9.4,A masterpiece of modern cinema.,2024-04-22,86,positive
3723,196,45,8.4,Emotional and thought-provoking.,2024-10-02,55,positive
3724,185,35,5.7,Decent but forgettable.,2023-05-28,35,neutral
3725,863,34,9.7,Absolutely loved it!,2023-02-06,140,positive
3726,192,10,4.3,Disappointing compared to the trailer.,2024-08-02,68,negative
3727,58,14,8.7,Stunning visuals and gripping story.,2024-04-13,91,positive
3728,654,41,6.8,Decent but forgettable.,2024-01-29,113,neutral
3729,798,35,8.5,A masterpiece of modern cinema.,2023-10-16,87,positive
3730,281,38,8.6,Stunning visuals and gripping story.,2024-10-10,134,positive
3731,97,14,9.4,Incredible performances all around.,2025-02-07,59,positive
3732,707,45,9.1,Absolutely loved it!,2024-09-18,104,positive
3733,829,46,6.4,"Some good moments, some slow parts.",2024-04-07,80,neutral
3734,683,34,7.0,Decent but forgettable.,2023-12-31,96,neutral
3735,389,16,9.0,A masterpiece of modern cinema.,2023-06-20,130,positive
3736,170,12,10.0,Emotional and thought-provoking.,2024-10-08,148,positive
3737,928,31,8.5,Absolutely loved it!,2024-06-29,79,positive
3738,185,38,5.6,"It was okay, nothing special.",2024-04-06,112,neutral
3739,40,41,8.3,Absolutely loved it!,2024-11-19,13,positive
3740,738,43,8.3,Incredible performances all around.,2024-02-01,170,positive
3741,251,10,5.2,"Some good moments, some slow parts.",2025-04-13,76,neutral
3742,385,5,7.8,Couldn't stop watching.,2023-04-04,187,positive
3743,180,41,10.0,Emotional and thought-provoking.,2024-02-29,173,positive
3744,458,13,8.8,Emotional and thought-provoking.,2023-05-04,163,positive
3745,671,37,4.3,Weak plot and flat characters.,2024-10-22,106,negative
3746,944,47,6.4,"It was okay, nothing special.",2024-06-28,84,neutral
3747,717,33,7.5,Incredible performances all around.,2024-10-26,54,positive
3748,95,21,6.3,"It was okay, nothing special.",2024-11-14,179,neutral
3749,760,42,8.7,Stunning visuals and gripping story.,2023-03-13,39,positive
3750,318,40,9.9,Couldn't stop watching.,2025-01-07,76,positive
3751,762,15,9.2,Stunning visuals and gripping story.,2025-03-13,57,positive
3752,13,40,8.2,Stunning visuals and gripping story.,2023-05-30,123,positive
3753,903,13,5.2,"Some good moments, some slow parts.",2024-07-19,78,neutral
3754,872,24,7.5,Best film this year.,2023-12-21,73,positive
3755,762,1,7.7,Absolutely loved it!,2024-02-14,83,positive
3756,433,33,8.0,Emotional and thought-provoking.,2023-01-09,153,positive
3757,534,24,5.2,Worth a watch on a lazy evening.,2023-07-06,162,neutral
3758,868,37,9.8,Couldn't stop watching.,2023-07-10,58,positive
3759,740,44,9.4,Stunning visuals and gripping story.,2023-04-20,138,positive
3760,309,18,9.0,Incredible performances all around.,2023-05-24,115,positive
3761,305,16,8.3,Emotional and thought-provoking.,2024-11-18,161,positive
3762,677,46,6.7,"Some good moments, some slow parts.",2024-10-07,1,neutral
3763,963,1,8.6,Emotional and thought-provoking.,2023-11-04,118,positive
3764,819,43,2.7,"Too predictable, fell asleep halfway.",2024-08-22,153,negative
3765,843,48,8.0,Stunning visuals and gripping story.,2023-01-25,113,positive
3766,984,6,9.7,A masterpiece of modern cinema.,2023-02-24,140,positive
3767,258,43,8.1,Incredible performances all around.,2023-01-30,196,positive
3768,692,23,7.6,Best film this year.,2025-02-18,116,positive
3769,128,35,9.9,A masterpiece of modern cinema.,2024-06-12,135,positive
3770,845,5,4.4,Overhyped and underdelivered.,2023-09-03,116,negative
3771,106,4,3.9,Not worth the subscription fee.,2024-10-20,133,negative
3772,192,25,8.2,Absolutely loved it!,2023-01-27,186,positive
3773,466,21,9.1,Couldn't stop watching.,2024-04-09,86,positive
3774,797,10,7.2,Couldn't stop watching.,2023-01-10,105,positive
3775,420,32,7.9,Couldn't stop watching.,2023-03-13,130,positive
3776,593,13,8.9,Stunning visuals and gripping story.,2023-07-27,176,positive
3777,686,28,9.9,Incredible performances all around.,2024-03-10,61,positive
3778,950,14,8.6,Couldn't stop watching.,2023-04-07,60,positive
3779,325,22,4.6,Overhyped and underdelivered.,2024-03-21,93,negative
3780,469,11,8.6,A masterpiece of modern cinema.,2024-07-19,28,positive
3781,673,47,9.7,Emotional and thought-provoking.,2023-04-28,185,positive
3782,312,30,9.4,Emotional and thought-provoking.,2023-08-31,130,positive
3783,38,11,9.3,Absolutely loved it!,2025-03-13,152,positive
3784,297,27,8.3,Emotional and thought-provoking.,2024-05-10,22,positive
3785,900,48,9.3,Absolutely loved it!,2024-06-15,31,positive
3786,270,27,9.7,Emotional and thought-provoking.,2024-08-12,148,positive
3787,90,10,9.7,Stunning visuals and gripping story.,2023-07-24,197,positive
3788,149,10,9.7,Emotional and thought-provoking.,2023-06-21,155,positive
3789,459,39,1.0,Disappointing compared to the trailer.,2023-08-06,195,negative
3790,305,32,9.5,Couldn't stop watching.,2024-03-20,125,positive
3791,931,16,9.8,Stunning visuals and gripping story.,2024-05-09,88,positive
3792,70,40,7.6,A masterpiece of modern cinema.,2024-02-02,117,positive
3793,26,16,4.5,Weak plot and flat characters.,2024-05-07,77,negative
3794,636,39,7.7,Couldn't stop watching.,2023-08-31,157,positive
3795,978,29,6.6,"Some good moments, some slow parts.",2023-08-13,3,neutral
3796,564,41,9.5,A masterpiece of modern cinema.,2023-02-07,26,positive
3797,301,28,4.3,Disappointing compared to the trailer.,2023-12-25,19,negative
3798,85,41,8.7,Couldn't stop watching.,2024-12-26,47,positive
3799,899,32,7.5,A masterpiece of modern cinema.,2023-06-23,75,positive
3800,740,33,5.5,"It was okay, nothing special.",2023-11-10,49,neutral
3801,460,18,8.3,Stunning visuals and gripping story.,2024-03-22,198,positive
3802,944,47,9.6,Absolutely loved it!,2024-07-02,21,positive
3803,585,9,10.0,A masterpiece of modern cinema.,2023-10-08,181,positive
3804,534,11,8.1,Best film this year.,2025-04-29,115,positive
3805,619,12,5.9,"It was okay, nothing special.",2023-03-27,151,neutral
3806,155,17,5.9,"Some good moments, some slow parts.",2024-05-10,157,neutral
3807,646,25,8.4,Emotional and thought-provoking.,2023-03-15,153,positive
3808,206,21,8.4,Couldn't stop watching.,2024-04-11,28,positive
3809,427,21,9.4,Absolutely loved it!,2024-04-23,12,positive
3810,209,44,2.6,Weak plot and flat characters.,2023-12-02,41,negative
3811,295,10,7.3,Couldn't stop watching.,2023-10-09,84,positive
3812,247,45,5.5,"Some good moments, some slow parts.",2023-11-01,41,neutral
3813,651,41,5.9,"Some good moments, some slow parts.",2023-10-06,163,neutral
3814,887,29,7.6,Couldn't stop watching.,2024-10-04,141,positive
3815,459,41,6.4,Decent but forgettable.,2024-11-07,8,neutral
3816,92,19,3.1,Comedy that wasn't funny at all.,2023-06-21,50,negative
3817,989,31,6.7,Decent but forgettable.,2024-01-11,173,neutral
3818,587,47,3.4,Comedy that wasn't funny at all.,2024-02-25,170,negative
3819,330,1,7.1,A masterpiece of modern cinema.,2023-03-29,102,positive
3820,354,22,9.8,Best film this year.,2023-04-07,20,positive
3821,355,2,8.1,Couldn't stop watching.,2023-04-16,139,positive
3822,694,4,6.4,"It was okay, nothing special.",2024-03-01,102,neutral
3823,671,2,9.5,A masterpiece of modern cinema.,2024-05-10,122,positive
3824,675,12,5.4,Worth a watch on a lazy evening.,2023-01-19,10,neutral
3825,551,18,6.7,"It was okay, nothing special.",2023-01-25,187,neutral
3826,436,16,6.2,Decent but forgettable.,2024-05-20,135,neutral
3827,142,16,9.1,Absolutely loved it!,2023-01-14,154,positive
3828,696,40,6.0,Worth a watch on a lazy evening.,2023-06-22,16,neutral
3829,591,7,5.4,"It was okay, nothing special.",2024-12-05,169,neutral
3830,779,40,2.7,Disappointing compared to the trailer.,2024-03-05,139,negative
