activity_id,viewer_id,movie_id,watch_date,watch_year,watch_month,watch_duration_min,completion_pct,device
9614,137,44,2023-05-20,2023,5,99.9,66.6,Smart TV
9615,960,46,2024-11-11,2024,11,48.8,55.4,Tablet
9616,383,2,2023-03-07,2023,3,50.7,40.9,Smart TV
9617,871,9,2024-10-13,2024,10,117.2,91.6,Mobile
9618,795,14,2023-11-04,2023,11,123.1,83.2,Laptop
9619,960,29,2024-05-03,2024,5,101.4,90.5,Tablet
9620,872,45,2024-07-11,2024,7,80.1,71.5,Tablet
9621,217,48,2024-05-14,2024,5,50.8,41.6,Tablet
9622,605,38,2024-07-04,2024,7,84.9,69.6,Desktop
9623,32,45,2023-12-07,2023,12,62.6,55.9,Smart TV
9624,553,38,2024-07-17,2024,7,100.0,82.0,Mobile
9625,818,12,2024-12-22,2024,12,57.5,47.9,Smart TV
9626,675,40,2024-02-04,2024,2,121.7,84.5,Laptop
9627,464,45,2025-02-04,2025,2,71.1,63.5,Smart TV
9628,778,42,2024-05-13,2024,5,92.6,84.2,Tablet
9629,277,19,2023-12-07,2023,12,52.3,44.3,Laptop
9630,950,25,2023-06-08,2023,6,132.7,91.5,Smart TV
9631,13,35,2024-11-03,2024,11,44.1,48.5,Tablet
9632,852,17,2024-11-23,2024,11,68.9,57.4,Smart TV
9633,603,37,2024-12-04,2024,12,103.9,81.8,Mobile
9634,215,34,2023-02-28,2023,2,80.5,68.2,Desktop
9635,695,25,2023-02-15,2023,2,130.4,89.9,Tablet
9636,584,38,2025-03-27,2025,3,95.4,78.2,Desktop
9637,614,17,2023-12-15,2023,12,47.5,39.6,Tablet
9638,674,34,2023-07-24,2023,7,84.8,71.9,Smart TV
9639,632,10,2023-03-14,2023,3,65.8,64.5,Desktop
9640,529,47,2024-01-22,2024,1,33.9,28.7,Smart TV
9641,497,33,2024-01-18,2024,1,92.5,80.4,Mobile
9642,769,4,2023-09-09,2023,9,73.5,66.8,Smart TV
9643,650,1,2024-01-04,2024,1,75.9,64.3,Laptop
9644,667,42,2025-02-12,2025,2,73.2,66.5,Smart TV
9645,324,41,2023-02-05,2023,2,94.2,79.8,Tablet
9646,629,20,2023-03-17,2023,3,44.6,50.7,Desktop
9647,542,35,2024-09-21,2024,9,66.2,72.7,Mobile
9648,694,36,2024-06-10,2024,6,104.5,82.9,Desktop
9649,959,25,2025-02-19,2025,2,47.4,32.7,Mobile
9650,94,1,2024-04-16,2024,4,50.4,42.7,Desktop
9651,763,12,2023-07-29,2023,7,96.6,80.5,Mobile
9652,251,27,2024-06-07,2024,6,56.1,66.0,Desktop
9653,679,33,2023-10-21,2023,10,65.3,56.8,Laptop
9654,215,32,2023-05-18,2023,5,117.2,83.7,Smart TV
9655,178,28,2025-03-20,2025,3,109.2,80.9,Tablet
9656,508,27,2023-08-06,2023,8,61.3,72.1,Smart TV
9657,795,5,2025-01-02,2025,1,66.2,67.5,Desktop
9658,57,20,2023-08-27,2023,8,43.6,49.5,Smart TV
9659,48,38,2024-04-25,2024,4,90.8,74.4,Tablet
9660,338,25,2024-06-08,2024,6,117.5,81.0,Laptop
9661,181,8,2024-07-22,2024,7,66.7,71.0,Mobile
9662,68,34,2025-02-03,2025,2,82.1,69.6,Tablet
9663,171,39,2023-04-04,2023,4,62.4,67.8,Smart TV
9664,108,8,2023-06-13,2023,6,49.6,52.8,Tablet
9665,317,25,2023-01-08,2023,1,77.7,53.6,Smart TV
9666,703,14,2023-04-20,2023,4,68.5,46.3,Tablet
9667,541,8,2024-04-03,2024,4,21.8,23.2,Smart TV
9668,721,16,2023-05-24,2023,5,69.3,70.7,Laptop
9669,539,35,2024-07-18,2024,7,29.8,32.8,Laptop
9670,626,11,2023-01-25,2023,1,87.6,66.4,Mobile
9671,878,17,2023-04-30,2023,4,77.4,64.5,Smart TV
9672,887,30,2023-06-21,2023,6,100.1,87.8,Mobile
9673,567,37,2023-04-16,2023,4,34.4,27.1,Laptop
9674,231,7,2023-02-13,2023,2,38.7,29.8,Mobile
9675,471,39,2024-11-05,2024,11,65.2,70.9,Mobile
9676,231,26,2024-10-14,2024,10,57.7,49.7,Smart TV
9677,557,42,2023-01-19,2023,1,43.8,39.8,Tablet
9678,978,3,2023-06-30,2023,6,46.1,32.5,Desktop
9679,669,36,2023-04-04,2023,4,108.1,85.8,Laptop
9680,6,5,2025-02-12,2025,2,63.3,64.6,Mobile
9681,887,46,2023-08-30,2023,8,23.8,27.0,Tablet
9682,508,10,2024-05-17,2024,5,49.5,48.5,Laptop
9683,374,4,2024-12-13,2024,12,89.0,80.9,Desktop
9684,8,28,2025-01-23,2025,1,116.5,86.3,Smart TV
9685,707,44,2023-12-26,2023,12,81.8,54.5,Smart TV
9686,372,2,2023-04-25,2023,4,114.8,92.6,Smart TV
9687,432,9,2023-11-30,2023,11,120.8,94.4,Mobile
9688,320,37,2023-10-06,2023,10,81.7,64.3,Mobile
9689,497,16,2023-02-06,2023,2,86.1,87.9,Laptop
9690,682,5,2025-04-09,2025,4,50.8,51.8,Smart TV
9691,227,43,2023-05-09,2023,5,32.0,32.3,Tablet
9692,454,13,2023-02-26,2023,2,74.2,82.4,Smart TV
9693,301,1,2024-05-04,2024,5,70.9,60.1,Smart TV
9694,347,37,2024-10-08,2024,10,101.0,79.5,Tablet
9695,346,16,2023-08-31,2023,8,72.6,74.1,Smart TV
9696,815,25,2023-08-19,2023,8,114.0,78.6,Desktop
9697,979,24,2024-05-07,2024,5,58.0,58.0,Smart TV
9698,620,7,2024-08-25,2024,8,79.0,60.8,Desktop
9699,20,45,2023-01-12,2023,1,35.8,32.0,Desktop
9700,306,7,2024-02-06,2024,2,61.2,47.1,Tablet
9701,500,24,2023-02-14,2023,2,41.9,41.9,Laptop
9702,441,34,2023-09-04,2023,9,92.2,78.1,Laptop
9703,401,24,2023-01-06,2023,1,93.5,93.5,Mobile
9704,231,37,2023-09-19,2023,9,105.7,83.2,Laptop
9705,889,24,2024-06-07,2024,6,81.0,81.0,Laptop
9706,398,48,2023-10-22,2023,10,94.9,77.8,Mobile
9707,101,33,2023-04-19,2023,4,95.5,83.0,Desktop
9708,22,9,2023-08-07,2023,8,63.6,49.7,Mobile
9709,385,23,2023-04-18,2023,4,85.0,75.9,Desktop
9710,954,39,2023-01-08,2023,1,21.2,23.0,Desktop
9711,115,32,2025-02-23,2025,2,87.6,62.6,Tablet
9712,993,22,2023-05-03,2023,5,112.6,90.1,Desktop
9713,948,11,2024-02-04,2024,2,112.3,85.1,Tablet
9714,485,41,2023-12-29,2023,12,99.8,84.6,Laptop
9715,411,7,2024-02-05,2024,2,101.4,78.0,Smart TV
9716,690,41,2024-06-11,2024,6,91.0,77.1,Laptop
9717,201,47,2024-09-10,2024,9,93.5,79.2,Laptop
9718,436,35,2025-01-31,2025,1,56.6,62.2,Tablet
9719,804,11,2023-01-11,2023,1,62.3,47.2,Mobile
9720,264,36,2024-05-12,2024,5,50.9,40.4,Mobile
9721,849,15,2024-01-28,2024,1,95.5,83.8,Laptop
9722,233,19,2024-05-14,2024,5,75.9,64.3,Laptop
9723,91,17,2023-10-26,2023,10,100.7,83.9,Tablet
9724,118,44,2024-08-19,2024,8,136.8,91.2,Laptop
9725,346,14,2023-03-07,2023,3,129.1,87.2,Laptop
9726,595,24,2023-12-30,2023,12,28.9,28.9,Desktop
9727,985,4,2023-02-20,2023,2,52.2,47.5,Desktop
9728,920,2,2024-03-12,2024,3,100.6,81.1,Laptop
9729,313,31,2023-07-20,2023,7,90.6,94.4,Tablet
9730,934,17,2023-05-19,2023,5,102.0,85.0,Smart TV
9731,608,17,2023-07-28,2023,7,79.6,66.3,Mobile
9732,39,40,2023-01-26,2023,1,106.8,74.2,Smart TV
9733,268,21,2023-02-28,2023,2,90.4,77.9,Mobile
9734,271,46,2024-03-16,2024,3,50.2,57.0,Smart TV
9735,857,13,2024-03-04,2024,3,44.5,49.4,Tablet
9736,61,28,2023-01-14,2023,1,66.8,49.5,Laptop
9737,174,22,2023-11-27,2023,11,111.9,89.5,Smart TV
9738,677,43,2023-03-24,2023,3,50.8,51.3,Mobile
9739,461,27,2023-07-10,2023,7,52.4,61.7,Desktop
9740,355,20,2023-03-12,2023,3,41.9,47.6,Mobile
9741,99,25,2023-09-11,2023,9,137.5,94.8,Tablet
9742,629,3,2023-12-26,2023,12,118.3,83.3,Laptop
9743,568,11,2024-07-20,2024,7,58.5,44.3,Smart TV
9744,629,14,2023-08-05,2023,8,122.4,82.7,Desktop
9745,761,26,2024-09-25,2024,9,89.7,77.3,Mobile
9746,27,49,2025-02-20,2025,2,110.6,88.5,Desktop
9747,168,38,2024-03-09,2024,3,95.4,78.2,Laptop
9748,445,7,2023-05-20,2023,5,110.5,85.0,Tablet
9749,292,25,2023-10-12,2023,10,117.7,81.2,Tablet
9750,386,17,2024-04-19,2024,4,88.4,73.7,Laptop
9751,392,11,2023-12-05,2023,12,117.5,89.0,Desktop
9752,268,23,2023-03-01,2023,3,92.1,82.2,Mobile
9753,665,20,2023-09-11,2023,9,65.7,74.7,Desktop
9754,595,37,2023-06-08,2023,6,80.0,63.0,Mobile
9755,902,38,2024-08-15,2024,8,107.6,88.2,Desktop
9756,443,8,2023-01-09,2023,1,49.0,52.1,Laptop
9757,784,7,2023-09-14,2023,9,71.8,55.2,Smart TV
9758,331,44,2023-12-08,2023,12,70.7,47.1,Smart TV
9759,191,44,2025-01-12,2025,1,109.7,73.1,Tablet
9760,346,37,2023-05-01,2023,5,92.5,72.8,Mobile
9761,882,37,2025-03-21,2025,3,110.2,86.8,Mobile
9762,798,23,2023-07-10,2023,7,81.2,72.5,Smart TV
9763,829,39,2025-02-28,2025,2,25.9,28.1,Laptop
9764,200,1,2024-03-19,2024,3,83.1,70.4,Mobile
9765,752,43,2024-07-08,2024,7,53.7,54.2,Mobile
9766,233,36,2024-06-23,2024,6,74.1,58.8,Mobile
9767,756,28,2024-10-14,2024,10,94.1,69.7,Tablet
9768,607,10,2024-12-13,2024,12,81.4,79.8,Mobile
9769,596,42,2023-05-06,2023,5,90.0,81.8,Laptop
9770,14,32,2023-04-14,2023,4,104.9,74.9,Mobile
9771,617,23,2024-05-11,2024,5,66.1,59.0,Laptop
9772,357,46,2023-10-12,2023,10,50.0,56.8,Mobile
9773,911,20,2023-09-11,2023,9,64.2,73.0,Tablet
9774,213,36,2024-10-20,2024,10,75.3,59.8,Mobile
9775,791,45,2024-10-10,2024,10,67.9,60.6,Laptop
9776,424,32,2024-03-10,2024,3,106.7,76.2,Desktop
9777,937,30,2024-10-01,2024,10,56.1,49.2,Tablet
9778,185,48,2024-02-23,2024,2,66.2,54.3,Tablet
9779,224,11,2023-09-28,2023,9,121.6,92.1,Tablet
9780,775,3,2023-07-15,2023,7,112.6,79.3,Desktop
9781,81,37,2024-11-13,2024,11,122.3,96.3,Laptop
9782,419,26,2025-02-22,2025,2,70.6,60.9,Mobile
9783,947,17,2023-03-06,2023,3,95.6,79.7,Laptop
9784,196,2,2024-04-04,2024,4,81.1,65.4,Smart TV
9785,154,37,2025-03-09,2025,3,90.6,71.3,Tablet
9786,831,45,2024-07-14,2024,7,46.0,41.1,Tablet
9787,35,23,2025-04-09,2025,4,90.9,81.2,Mobile
9788,598,7,2024-04-27,2024,4,109.5,84.2,Smart TV
9789,698,18,2023-07-10,2023,7,110.0,87.3,Tablet
9790,768,16,2024-03-28,2024,3,55.0,56.1,Smart TV
9791,474,16,2024-06-30,2024,6,34.6,35.3,Smart TV
9792,994,5,2024-06-22,2024,6,41.9,42.8,Mobile
9793,193,23,2024-11-21,2024,11,78.4,70.0,Mobile
9794,825,28,2025-02-06,2025,2,99.9,74.0,Tablet
9795,128,5,2023-04-22,2023,4,47.9,48.9,Tablet
9796,948,11,2023-01-26,2023,1,89.9,68.1,Laptop
9797,473,35,2024-05-08,2024,5,64.2,70.5,Laptop
9798,320,8,2023-10-15,2023,10,47.9,51.0,Laptop
9799,813,27,2023-11-09,2023,11,70.3,82.7,Smart TV
9800,66,42,2023-04-11,2023,4,92.0,83.6,Desktop
9801,547,21,2024-08-29,2024,8,58.3,50.3,Tablet
9802,237,31,2024-10-14,2024,10,78.1,81.4,Mobile
9803,559,42,2024-06-19,2024,6,97.2,88.4,Laptop
9804,229,36,2023-07-19,2023,7,44.6,35.4,Laptop
9805,561,43,2024-01-10,2024,1,68.9,69.6,Mobile
9806,415,24,2024-03-19,2024,3,27.1,27.1,Desktop
9807,992,4,2024-11-25,2024,11,92.6,84.2,Laptop
9808,919,5,2024-06-04,2024,6,26.8,27.3,Smart TV
9809,289,19,2024-02-16,2024,2,100.1,84.8,Smart TV
9810,570,34,2025-03-11,2025,3,58.8,49.8,Mobile
9811,479,14,2023-09-26,2023,9,118.4,80.0,Mobile
9812,950,35,2024-04-13,2024,4,67.0,73.6,Smart TV
9813,81,17,2024-07-31,2024,7,62.3,51.9,Mobile
9814,529,6,2023-07-14,2023,7,78.7,68.4,Smart TV
9815,782,10,2024-08-26,2024,8,83.6,82.0,Desktop
9816,763,1,2023-11-09,2023,11,73.2,62.0,Smart TV
9817,4,42,2024-06-21,2024,6,92.4,84.0,Smart TV
9818,284,37,2023-04-25,2023,4,99.4,78.3,Tablet
9819,294,32,2024-02-27,2024,2,79.0,56.4,Smart TV
9820,743,31,2023-07-22,2023,7,71.0,74.0,Tablet
9821,569,7,2023-07-28,2023,7,114.3,87.9,Tablet
9822,665,9,2024-12-16,2024,12,62.7,49.0,Tablet
9823,830,45,2025-03-10,2025,3,82.8,73.9,Desktop
9824,77,24,2023-12-20,2023,12,88.9,88.9,Desktop
9825,190,24,2024-12-05,2024,12,71.2,71.2,Smart TV
9826,35,12,2023-04-01,2023,4,62.8,52.3,Tablet
9827,65,27,2023-02-22,2023,2,39.4,46.3,Laptop
9828,75,47,2024-04-29,2024,4,97.7,82.8,Tablet
9829,414,1,2023-06-08,2023,6,84.4,71.5,Laptop
9830,613,1,2024-04-28,2024,4,57.6,48.8,Laptop
9831,544,33,2023-03-14,2023,3,28.1,24.4,Mobile
9832,255,38,2023-04-01,2023,4,81.3,66.6,Desktop
9833,77,12,2024-06-27,2024,6,85.8,71.5,Smart TV
9834,455,40,2024-10-10,2024,10,77.6,53.9,Desktop
9835,337,41,2024-08-03,2024,8,63.8,54.1,Mobile
9836,796,36,2023-06-08,2023,6,117.9,93.6,Smart TV
9837,807,29,2024-10-23,2024,10,103.8,92.7,Mobile
9838,281,28,2024-08-08,2024,8,84.5,62.6,Desktop
9839,325,16,2025-04-27,2025,4,81.7,83.4,Desktop
9840,529,47,2023-06-02,2023,6,65.5,55.5,Smart TV
9841,44,29,2023-06-21,2023,6,86.6,77.3,Desktop
9842,425,7,2024-11-26,2024,11,53.4,41.1,Tablet
9843,819,44,2025-03-18,2025,3,125.5,83.7,Smart TV
9844,237,4,2025-04-17,2025,4,88.1,80.1,Tablet
9845,566,2,2023-03-08,2023,3,98.5,79.4,Laptop
9846,395,32,2023-02-08,2023,2,136.5,97.5,Laptop
9847,721,5,2023-06-04,2023,6,89.9,91.7,Laptop
9848,302,29,2023-04-18,2023,4,108.5,96.9,Smart TV
9849,39,36,2023-07-26,2023,7,104.3,82.8,Smart TV
9850,292,36,2024-04-02,2024,4,75.6,60.0,Laptop
9851,413,12,2023-08-08,2023,8,102.2,85.2,Desktop
9852,663,36,2024-03-11,2024,3,101.3,80.4,Tablet
9853,949,15,2025-04-02,2025,4,96.3,84.5,Tablet
9854,471,27,2023-01-26,2023,1,74.0,87.1,Smart TV
9855,626,42,2024-12-04,2024,12,67.7,61.5,Mobile
9856,723,16,2024-02-22,2024,2,72.3,73.8,Desktop
9857,51,28,2024-01-04,2024,1,112.6,83.4,Laptop
9858,77,45,2024-02-27,2024,2,84.7,75.6,Laptop
9859,660,15,2024-03-01,2024,3,75.1,65.9,Smart TV
9860,692,16,2024-05-02,2024,5,80.5,82.1,Laptop
9861,427,6,2024-06-03,2024,6,66.2,57.6,Smart TV
9862,351,31,2024-04-08,2024,4,67.2,70.0,Tablet
9863,911,34,2024-01-06,2024,1,87.4,74.1,Desktop
9864,284,22,2024-06-01,2024,6,68.6,54.9,Mobile
9865,549,44,2025-04-03,2025,4,107.5,71.7,Smart TV
9866,451,19,2023-11-16,2023,11,86.3,73.1,Desktop
9867,926,11,2023-07-14,2023,7,109.3,82.8,Tablet
9868,39,19,2023-05-14,2023,5,67.7,57.4,Laptop
9869,5,12,2023-12-26,2023,12,103.0,85.8,Tablet
9870,509,41,2023-03-05,2023,3,57.1,48.4,Tablet
9871,832,34,2023-06-27,2023,6,90.5,76.7,Desktop
9872,569,35,2023-03-15,2023,3,64.6,71.0,Mobile
9873,986,15,2024-03-24,2024,3,92.6,81.2,Smart TV
9874,783,11,2024-08-26,2024,8,77.9,59.0,Smart TV
9875,855,33,2025-04-19,2025,4,93.7,81.5,Mobile
9876,312,14,2024-05-17,2024,5,83.5,56.4,Smart TV
9877,448,40,2025-04-21,2025,4,105.7,73.4,Mobile
9878,525,47,2024-01-20,2024,1,71.6,60.7,Mobile
9879,16,34,2024-02-28,2024,2,98.6,83.6,Mobile
9880,630,38,2024-04-18,2024,4,109.9,90.1,Mobile
9881,888,32,2025-01-12,2025,1,115.2,82.3,Smart TV
9882,640,14,2024-11-25,2024,11,59.8,40.4,Smart TV
9883,638,20,2023-02-03,2023,2,51.4,58.4,Laptop
9884,603,19,2023-07-05,2023,7,74.6,63.2,Mobile
9885,68,26,2024-01-18,2024,1,79.2,68.3,Laptop
9886,328,31,2023-11-05,2023,11,69.2,72.1,Smart TV
9887,650,10,2024-07-22,2024,7,40.0,39.2,Mobile
9888,702,43,2024-05-22,2024,5,78.2,79.0,Mobile
9889,804,22,2024-02-08,2024,2,47.0,37.6,Laptop
9890,323,31,2023-08-04,2023,8,69.3,72.2,Laptop
9891,119,4,2024-08-08,2024,8,72.5,65.9,Mobile
9892,765,28,2024-01-24,2024,1,115.6,85.6,Tablet
9893,900,44,2023-03-10,2023,3,117.9,78.6,Smart TV
9894,82,29,2024-01-23,2024,1,73.8,65.9,Smart TV
9895,301,19,2024-12-11,2024,12,75.6,64.1,Desktop
9896,475,45,2024-08-27,2024,8,46.8,41.8,Mobile
9897,301,14,2023-08-24,2023,8,122.5,82.8,Tablet
9898,888,40,2024-04-07,2024,4,88.3,61.3,Laptop
9899,868,24,2023-09-27,2023,9,65.2,65.2,Mobile
9900,394,36,2023-07-15,2023,7,72.3,57.4,Smart TV
9901,428,2,2024-01-17,2024,1,64.2,51.8,Desktop
9902,560,11,2025-04-12,2025,4,101.9,77.2,Desktop
9903,722,38,2024-03-21,2024,3,91.9,75.3,Tablet
9904,744,4,2024-07-13,2024,7,88.5,80.5,Mobile
9905,527,30,2025-02-14,2025,2,69.3,60.8,Desktop
9906,38,19,2023-04-21,2023,4,69.4,58.8,Mobile
9907,198,27,2023-08-17,2023,8,51.8,60.9,Laptop
9908,342,7,2023-05-22,2023,5,110.0,84.6,Tablet
9909,124,37,2023-09-04,2023,9,110.9,87.3,Desktop
9910,58,11,2023-06-11,2023,6,103.5,78.4,Desktop
9911,214,2,2024-09-07,2024,9,96.7,78.0,Laptop
9912,302,14,2023-03-13,2023,3,118.0,79.7,Mobile
9913,811,13,2023-10-09,2023,10,61.9,68.8,Laptop
9914,852,29,2024-09-13,2024,9,85.6,76.4,Mobile
9915,942,3,2024-05-01,2024,5,72.6,51.1,Tablet
9916,397,49,2024-07-24,2024,7,87.8,70.2,Smart TV
9917,59,25,2024-10-18,2024,10,76.8,53.0,Tablet
9918,357,29,2024-06-23,2024,6,105.8,94.5,Tablet
9919,715,5,2024-10-24,2024,10,35.2,35.9,Mobile
9920,292,7,2023-08-30,2023,8,85.2,65.5,Tablet
9921,495,25,2024-05-13,2024,5,110.3,76.1,Desktop
9922,673,45,2024-10-21,2024,10,58.7,52.4,Smart TV
9923,737,9,2023-10-05,2023,10,112.0,87.5,Tablet
9924,491,14,2024-04-24,2024,4,59.6,40.3,Tablet
9925,483,21,2023-12-03,2023,12,97.1,83.7,Desktop
9926,122,9,2023-01-31,2023,1,110.1,86.0,Laptop
9927,343,17,2024-11-17,2024,11,37.4,31.2,Smart TV
9928,552,46,2024-10-01,2024,10,42.5,48.3,Laptop
9929,209,36,2025-01-24,2025,1,91.2,72.4,Tablet
9930,861,38,2024-04-02,2024,4,80.3,65.8,Laptop
9931,979,8,2023-08-30,2023,8,51.0,54.3,Laptop
9932,785,35,2024-06-17,2024,6,54.6,60.0,Desktop
9933,401,39,2023-01-09,2023,1,54.1,58.8,Tablet
9934,238,37,2023-03-22,2023,3,121.9,96.0,Laptop
9935,126,35,2024-12-10,2024,12,57.6,63.3,Desktop
9936,293,40,2023-02-24,2023,2,114.9,79.8,Laptop
9937,267,30,2023-10-13,2023,10,58.3,51.1,Mobile
9938,464,9,2024-01-06,2024,1,76.2,59.5,Laptop
9939,744,10,2024-05-06,2024,5,75.5,74.0,Mobile
9940,63,39,2023-12-09,2023,12,68.6,74.6,Smart TV
9941,563,31,2023-10-11,2023,10,85.7,89.3,Tablet
9942,326,6,2024-09-20,2024,9,64.1,55.7,Mobile
9943,954,17,2024-01-26,2024,1,101.3,84.4,Smart TV
9944,460,35,2023-06-22,2023,6,75.6,83.1,Mobile
9945,234,21,2024-02-28,2024,2,83.8,72.2,Desktop
9946,624,45,2023-04-28,2023,4,88.8,79.3,Mobile
9947,574,42,2024-10-24,2024,10,70.4,64.0,Tablet
9948,492,30,2023-01-01,2023,1,100.9,88.5,Tablet
9949,367,2,2023-04-19,2023,4,63.9,51.5,Desktop
9950,221,39,2024-10-04,2024,10,46.8,50.9,Tablet
9951,858,40,2024-05-04,2024,5,115.2,80.0,Laptop
9952,792,44,2025-04-09,2025,4,98.0,65.3,Smart TV
9953,95,49,2024-05-05,2024,5,104.5,83.6,Mobile
9954,532,26,2023-07-05,2023,7,76.6,66.0,Tablet
9955,753,49,2024-06-24,2024,6,82.8,66.2,Tablet
9956,924,15,2025-03-25,2025,3,61.9,54.3,Desktop
9957,402,14,2025-03-21,2025,3,107.6,72.7,Smart TV
9958,11,13,2023-05-26,2023,5,50.0,55.5,Laptop
9959,702,40,2024-06-12,2024,6,96.2,66.8,Mobile
9960,625,17,2024-02-17,2024,2,78.5,65.4,Laptop
9961,581,32,2024-04-08,2024,4,45.6,32.6,Laptop
9962,231,26,2023-11-01,2023,11,66.6,57.4,Smart TV
9963,837,17,2024-07-30,2024,7,93.7,78.1,Laptop
9964,106,9,2023-04-22,2023,4,100.2,78.3,Tablet
9965,175,4,2024-07-07,2024,7,86.0,78.2,Mobile
9966,718,12,2024-06-27,2024,6,91.9,76.6,Laptop
9967,940,33,2023-06-17,2023,6,83.5,72.6,Mobile
9968,809,44,2024-08-26,2024,8,73.7,49.1,Mobile
9969,364,16,2024-01-30,2024,1,59.7,60.9,Laptop
9970,649,23,2024-02-13,2024,2,80.9,72.2,Desktop
9971,429,39,2023-02-10,2023,2,30.2,32.8,Smart TV
9972,898,14,2023-07-12,2023,7,61.6,41.6,Laptop
9973,137,20,2023-01-15,2023,1,69.4,78.9,Mobile
9974,951,21,2024-10-14,2024,10,79.7,68.7,Desktop
9975,707,18,2024-12-12,2024,12,106.6,84.6,Tablet
9976,434,34,2024-03-03,2024,3,111.6,94.6,Mobile
9977,668,12,2024-05-06,2024,5,82.0,68.3,Desktop
9978,761,13,2025-04-03,2025,4,41.3,45.9,Laptop
9979,447,40,2023-11-15,2023,11,128.6,89.3,Mobile
9980,96,36,2023-10-02,2023,10,71.2,56.5,Laptop
9981,459,26,2024-01-23,2024,1,47.4,40.9,Smart TV
9982,906,37,2025-01-02,2025,1,105.8,83.3,Mobile
9983,749,27,2023-10-16,2023,10,37.6,44.2,Desktop
9984,315,5,2024-10-13,2024,10,76.3,77.9,Tablet
9985,910,16,2024-11-15,2024,11,49.6,50.6,Tablet
9986,378,9,2023-08-06,2023,8,72.3,56.5,Tablet
9987,379,45,2024-01-06,2024,1,65.3,58.3,Mobile
9988,131,43,2025-03-30,2025,3,37.5,37.9,Desktop
9989,288,48,2024-02-26,2024,2,83.7,68.6,Smart TV
9990,447,17,2023-11-06,2023,11,95.0,79.2,Mobile
9991,894,39,2025-04-21,2025,4,59.5,64.7,Desktop
9992,920,39,2023-04-28,2023,4,61.9,67.3,Laptop
9993,218,22,2025-04-14,2025,4,97.1,77.7,Smart TV
9994,352,41,2025-01-02,2025,1,110.2,93.4,Tablet
9995,129,35,2024-11-15,2024,11,66.8,73.4,Mobile
9996,509,45,2024-06-07,2024,6,45.9,41.0,Smart TV
9997,801,33,2023-10-18,2023,10,108.0,93.9,Tablet
9998,815,22,2023-03-16,2023,3,69.6,55.7,Laptop
9999,794,3,2024-04-19,2024,4,112.3,79.1,Desktop
10000,91,33,2025-01-22,2025,1,69.7,60.6,Laptop
10001,716,1,2025-04-23,2025,4,101.7,86.2,Smart TV
10002,686,1,2025-02-03,2025,2,80.4,68.1,Laptop
10003,688,1,2025-04-30,2025,4,94.5,80.1,Laptop
10004,428,1,2025-04-02,2025,4,95.8,81.2,Smart TV
10005,61,1,2025-02-21,2025,2,104.0,88.1,Tablet
10006,112,1,2025-01-13,2025,1,104.2,88.3,Laptop
10007,790,1,2025-03-17,2025,3,99.2,84.1,Tablet
10008,160,1,2025-02-12,2025,2,91.5,77.5,Mobile
10009,238,1,2025-01-16,2025,1,94.5,80.1,Laptop
10010,388,1,2025-02-09,2025,2,91.0,77.1,Desktop
10011,802,1,2025-02-02,2025,2,92.7,78.6,Smart TV
10012,561,1,2025-01-03,2025,1,105.8,89.7,Laptop
10013,689,1,2025-01-03,2025,1,81.2,68.8,Smart TV
10014,799,1,2025-04-27,2025,4,106.9,90.6,Smart TV
10015,111,1,2025-03-15,2025,3,95.9,81.3,Mobile
10016,979,1,2025-03-02,2025,3,102.4,86.8,Smart TV
10017,16,1,2025-04-23,2025,4,109.9,93.1,Smart TV
10018,596,1,2025-01-04,2025,1,109.9,93.1,Smart TV
10019,778,1,2025-02-04,2025,2,104.4,88.5,Smart TV
10020,969,1,2025-01-24,2025,1,107.3,90.9,Smart TV
10021,902,1,2025-02-19,2025,2,86.7,73.5,Laptop
10022,698,1,2025-02-16,2025,2,107.9,91.4,Laptop
10023,724,1,2025-02-14,2025,2,112.8,95.6,Tablet
10024,839,1,2025-01-19,2025,1,110.9,94.0,Laptop
10025,622,1,2025-03-05,2025,3,96.5,81.8,Laptop
10026,751,1,2025-04-29,2025,4,98.9,83.8,Smart TV
10027,855,1,2025-05-06,2025,5,108.8,92.2,Desktop
10028,249,1,2025-03-19,2025,3,103.0,87.3,Laptop
10029,213,1,2025-01-10,2025,1,78.0,66.1,Laptop
10030,82,1,2025-05-05,2025,5,101.8,86.3,Desktop
10031,362,1,2025-04-08,2025,4,99.0,83.9,Tablet
10032,544,1,2025-04-28,2025,4,89.1,75.5,Desktop
10033,963,1,2025-04-20,2025,4,76.0,64.4,Desktop
10034,349,1,2025-03-03,2025,3,88.7,75.2,Desktop
10035,249,1,2025-03-19,2025,3,99.0,83.9,Smart TV
10036,13,1,2025-03-29,2025,3,110.0,93.2,Desktop
10037,617,1,2025-03-13,2025,3,98.5,83.5,Laptop
10038,647,1,2025-03-24,2025,3,103.1,87.4,Desktop
10039,300,1,2025-02-21,2025,2,107.5,91.1,Mobile
10040,853,1,2025-02-27,2025,2,107.5,91.1,Laptop
10041,890,1,2025-02-23,2025,2,87.6,74.2,Laptop
10042,696,1,2025-04-06,2025,4,96.8,82.0,Tablet
10043,4,1,2025-04-25,2025,4,90.2,76.4,Smart TV
10044,459,1,2025-01-13,2025,1,112.8,95.6,Desktop
10045,458,1,2025-02-15,2025,2,101.2,85.8,Laptop
10046,55,1,2025-04-12,2025,4,102.9,87.2,Mobile
